symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
JUBLFOOD,INE797F01020,22/08/23,NSE,EQ,EQ,buy,FALSE,25,490.8,45527523,1.2E+15,2023-08-22T15:29:17
JUBLFOOD,INE797F01020,22/08/23,NSE,EQ,EQ,buy,FALSE,8,490.8,45527522,1.2E+15,2023-08-22T15:29:17
JUBLFOOD,INE797F01020,25/08/23,NSE,EQ,EQ,buy,FALSE,21,486.1,45202258,1.2E+15,2023-08-25T14:37:08
REDINGTON,INE891D01026,25/08/23,NSE,EQ,EQ,buy,FALSE,500,156,65934303,1.3E+15,2023-08-25T15:15:55
MUTHOOTFIN,INE414G01012,25/08/23,NSE,EQ,EQ,buy,FALSE,33,1259.9,45953054,1.2E+15,2023-08-25T15:16:57
MUTHOOTFIN,INE414G01012,25/08/23,NSE,EQ,EQ,buy,FALSE,1,1259.9,45953055,1.2E+15,2023-08-25T15:16:57
MUTHOOTFIN,INE414G01012,25/08/23,NSE,EQ,EQ,buy,FALSE,1,1259.9,45953056,1.2E+15,2023-08-25T15:16:57
MUTHOOTFIN,INE414G01012,25/08/23,NSE,EQ,EQ,buy,FALSE,37,1259.9,45953057,1.2E+15,2023-08-25T15:16:57
MUTHOOTFIN,INE414G01012,25/08/23,NSE,EQ,EQ,buy,FALSE,28,1259.9,45953058,1.2E+15,2023-08-25T15:16:57
RBLBANK,INE976G01028,25/08/23,NSE,EQ,EQ,buy,FALSE,500,230.45,65999511,1.3E+15,2023-08-25T15:18:08
SWANENERGY,INE665A01038,25/08/23,NSE,EQ,EQ,buy,FALSE,4,301.85,66214858,1.3E+15,2023-08-25T15:24:11
SWANENERGY,INE665A01038,25/08/23,NSE,EQ,EQ,buy,FALSE,11,301.65,66214853,1.3E+15,2023-08-25T15:24:11
SWANENERGY,INE665A01038,25/08/23,NSE,EQ,EQ,buy,FALSE,36,301.7,66214854,1.3E+15,2023-08-25T15:24:11
SWANENERGY,INE665A01038,25/08/23,NSE,EQ,EQ,buy,FALSE,64,301.8,66214855,1.3E+15,2023-08-25T15:24:11
SWANENERGY,INE665A01038,25/08/23,NSE,EQ,EQ,buy,FALSE,36,301.8,66214856,1.3E+15,2023-08-25T15:24:11
SWANENERGY,INE665A01038,25/08/23,NSE,EQ,EQ,buy,FALSE,50,301.85,66214857,1.3E+15,2023-08-25T15:24:11
SWANENERGY,INE665A01038,25/08/23,NSE,EQ,EQ,buy,FALSE,99,301.85,66214859,1.3E+15,2023-08-25T15:24:11
ZEEL,INE256A01028,28/08/23,NSE,EQ,EQ,sell,FALSE,69,266.7,62870599,1.3E+15,2023-08-28T11:45:40
ZEEL,INE256A01028,28/08/23,NSE,EQ,EQ,sell,FALSE,146,266.8,62870597,1.3E+15,2023-08-28T11:45:40
ZEEL,INE256A01028,28/08/23,NSE,EQ,EQ,sell,FALSE,60,266.75,62870598,1.3E+15,2023-08-28T11:45:40
ZEEL,INE256A01028,28/08/23,NSE,EQ,EQ,sell,FALSE,9,266.7,62870600,1.3E+15,2023-08-28T11:45:40
ZEEL,INE256A01028,28/08/23,NSE,EQ,EQ,sell,FALSE,14,266.7,62870601,1.3E+15,2023-08-28T11:45:40
ZEEL,INE256A01028,28/08/23,NSE,EQ,EQ,sell,FALSE,5,266.7,62870602,1.3E+15,2023-08-28T11:45:40
ZEEL,INE256A01028,28/08/23,NSE,EQ,EQ,sell,FALSE,197,266.7,62870603,1.3E+15,2023-08-28T11:45:40
CARERATING,INE752H01013,28/08/23,BSE,EQ,A,sell,FALSE,12,820.55,63836700,1.6932E+18,2023-08-28T11:45:45
CARERATING,INE752H01013,28/08/23,BSE,EQ,A,sell,FALSE,12,820.45,63836900,1.6932E+18,2023-08-28T11:45:45
CARERATING,INE752H01013,28/08/23,BSE,EQ,A,sell,FALSE,106,820.3,63837200,1.6932E+18,2023-08-28T11:45:45
CARERATING,INE752H01013,28/08/23,BSE,EQ,A,sell,FALSE,4,820.95,63835600,1.6932E+18,2023-08-28T11:45:45
CARERATING,INE752H01013,28/08/23,BSE,EQ,A,sell,FALSE,7,820.9,63835800,1.6932E+18,2023-08-28T11:45:45
CARERATING,INE752H01013,28/08/23,BSE,EQ,A,sell,FALSE,1,820.75,63836000,1.6932E+18,2023-08-28T11:45:45
CARERATING,INE752H01013,28/08/23,BSE,EQ,A,sell,FALSE,2,820.65,63836200,1.6932E+18,2023-08-28T11:45:45
CARERATING,INE752H01013,28/08/23,BSE,EQ,A,sell,FALSE,6,820.6,63836400,1.6932E+18,2023-08-28T11:45:45
WIPRO,INE075A01022,28/08/23,BSE,EQ,A,sell,FALSE,25,409,1839500,1.6932E+18,2023-08-28T11:45:51
COALINDIA,INE522F01014,04/09/23,NSE,EQ,EQ,sell,FALSE,375,245.75,1411629,1E+15,2023-09-04T10:10:16
COALINDIA,INE522F01014,04/09/23,NSE,EQ,EQ,sell,FALSE,25,245.7,1411630,1E+15,2023-09-04T10:10:16
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,36,315,67203832,1.3E+15,2023-09-05T15:18:08
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,10,315,67206863,1.3E+15,2023-09-05T15:18:14
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,17,315,67233704,1.3E+15,2023-09-05T15:18:49
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,3,315,67236681,1.3E+15,2023-09-05T15:18:55
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,5,315,67237102,1.3E+15,2023-09-05T15:18:56
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,6,315,67239744,1.3E+15,2023-09-05T15:19:02
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,88,315,67242823,1.3E+15,2023-09-05T15:19:08
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,10,315,67243632,1.3E+15,2023-09-05T15:19:10
VGUARD,INE951I01027,05/09/23,NSE,EQ,EQ,sell,FALSE,25,315,67248638,1.3E+15,2023-09-05T15:19:19
CHOLAFIN,INE121A01024,08/09/23,BSE,EQ,A,sell,FALSE,68,1169.5,7765700,1.69416E+18,2023-09-08T14:57:02
CHOLAFIN,INE121A01024,08/09/23,BSE,EQ,A,sell,FALSE,5,1169.55,7765100,1.69416E+18,2023-09-08T14:57:02
CHOLAFIN,INE121A01024,08/09/23,BSE,EQ,A,sell,FALSE,27,1169.45,7766400,1.69416E+18,2023-09-08T14:57:02
GNFC,INE113A01013,11/09/23,NSE,EQ,EQ,sell,FALSE,300,646.7,26969007,1.1E+15,2023-09-11T15:12:01
DALMIASUG,INE495A01022,14/09/23,NSE,EQ,EQ,sell,FALSE,10,474.65,21497971,1.1E+15,2023-09-14T10:02:24
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115374,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,5,230.6,23115362,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,16,230.6,23115363,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115364,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,2,230.6,23115365,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115366,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,41,230.6,23115367,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115368,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,2,230.6,23115369,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115370,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115371,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,2,230.6,23115372,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115373,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,2,230.6,23115375,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115376,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115377,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,2,230.6,23115378,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115379,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,3,230.6,23115380,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,2,230.6,23115381,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,1,230.6,23115382,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,5,230.6,23115383,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,70,230.6,23115386,1.1E+15,2023-09-14T11:34:53
FINPIPE,INE183A01024,14/09/23,NSE,EQ,EQ,buy,FALSE,17,230.6,23115387,1.1E+15,2023-09-14T11:34:53
DELTACORP,INE124G01033,25/09/23,NSE,EQ,EQ,sell,FALSE,700,143.3,24971180,1.1E+15,2023-09-25T14:20:21
INTELLECT,INE306R01017,26/09/23,NSE,EQ,EQ,sell,FALSE,20,732.55,21597200,1.1E+15,2023-09-26T10:20:06
INTELLECT,INE306R01017,26/09/23,NSE,EQ,EQ,sell,FALSE,92,732.5,21597203,1.1E+15,2023-09-26T10:20:06
INTELLECT,INE306R01017,26/09/23,NSE,EQ,EQ,sell,FALSE,87,732.55,21597202,1.1E+15,2023-09-26T10:20:06
INTELLECT,INE306R01017,26/09/23,NSE,EQ,EQ,sell,FALSE,1,732.55,21597201,1.1E+15,2023-09-26T10:20:06
GNFC,INE113A01013,26/09/23,NSE,EQ,EQ,buy,FALSE,150,609.75,22681748,1.1E+15,2023-09-26T11:42:35
METROPOLIS,INE112L01020,26/09/23,NSE,EQ,EQ,buy,FALSE,30,1426.3,44023807,1.2E+15,2023-09-26T14:03:45
GLENMARK,INE935A01035,27/09/23,NSE,EQ,EQ,buy,FALSE,150,768,22059306,1.1E+15,2023-09-27T10:47:24
IRFC,INE053F01010,27/09/23,NSE,EQ,EQ,buy,FALSE,1000,75.65,22380243,1.1E+15,2023-09-27T11:09:23
PTC,INE877F01012,27/09/23,NSE,EQ,EQ,buy,FALSE,500,132,42384473,1.2E+15,2023-09-27T11:52:23
RITES,INE320J01015,27/09/23,NSE,EQ,EQ,buy,FALSE,76,496,64384603,1.3E+15,2023-09-27T13:47:41
RITES,INE320J01015,27/09/23,NSE,EQ,EQ,buy,FALSE,6,495.95,64384600,1.3E+15,2023-09-27T13:47:41
RITES,INE320J01015,27/09/23,NSE,EQ,EQ,buy,FALSE,63,495.95,64384601,1.3E+15,2023-09-27T13:47:41
RITES,INE320J01015,27/09/23,NSE,EQ,EQ,buy,FALSE,5,495.95,64384602,1.3E+15,2023-09-27T13:47:41
INDUSTOWER,INE121J01017,27/09/23,NSE,EQ,EQ,buy,FALSE,46,190.5,24514447,1.1E+15,2023-09-27T13:51:51
INDUSTOWER,INE121J01017,27/09/23,NSE,EQ,EQ,buy,FALSE,15,190.5,24515330,1.1E+15,2023-09-27T13:51:54
INDUSTOWER,INE121J01017,27/09/23,NSE,EQ,EQ,buy,FALSE,239,190.5,24515331,1.1E+15,2023-09-27T13:51:54
CARERATING,INE752H01013,27/09/23,NSE,EQ,EQ,buy,FALSE,30,867.5,3159096,1E+15,2023-09-27T13:57:50
CARERATING,INE752H01013,27/09/23,NSE,EQ,EQ,buy,FALSE,90,867.5,3159097,1E+15,2023-09-27T13:57:50
HUDCO,INE031A01017,27/09/23,NSE,EQ,EQ,buy,FALSE,750,89.1,24827502,1.1E+15,2023-09-27T14:13:01
RBLBANK,INE976G01028,29/09/23,BSE,EQ,A,sell,FALSE,5,247.25,2737900,1.69596E+18,2023-09-29T10:26:33
RBLBANK,INE976G01028,29/09/23,BSE,EQ,A,sell,FALSE,242,247.25,2766100,1.69596E+18,2023-09-29T10:28:21
RBLBANK,INE976G01028,29/09/23,BSE,EQ,A,sell,FALSE,242,247.25,2766300,1.69596E+18,2023-09-29T10:28:21
RBLBANK,INE976G01028,29/09/23,BSE,EQ,A,sell,FALSE,11,247.25,2766500,1.69596E+18,2023-09-29T10:28:21
GLENMARK,INE935A01035,29/09/23,BSE,EQ,A,sell,FALSE,2,843,3651000,1.69597E+18,2023-09-29T12:48:01
GLENMARK,INE935A01035,29/09/23,BSE,EQ,A,sell,FALSE,10,843,3651200,1.69597E+18,2023-09-29T12:48:01
GLENMARK,INE935A01035,29/09/23,BSE,EQ,A,sell,FALSE,9,843,3650800,1.69597E+18,2023-09-29T12:48:01
GLENMARK,INE935A01035,29/09/23,BSE,EQ,A,sell,FALSE,3,843,3650600,1.69597E+18,2023-09-29T12:48:01
GLENMARK,INE935A01035,29/09/23,BSE,EQ,A,sell,FALSE,81,843,3650400,1.69597E+18,2023-09-29T12:48:01
GLENMARK,INE935A01035,29/09/23,BSE,EQ,A,sell,FALSE,1,843,3651800,1.69597E+18,2023-09-29T12:48:05
GLENMARK,INE935A01035,29/09/23,BSE,EQ,A,sell,FALSE,30,843,3651600,1.69597E+18,2023-09-29T12:48:05
GLENMARK,INE935A01035,29/09/23,BSE,EQ,A,sell,FALSE,14,843,3652000,1.69597E+18,2023-09-29T12:48:07
GAIL,INE129A01019,29/09/23,BSE,EQ,A,sell,FALSE,500,124.2,5163300,1.69598E+18,2023-09-29T15:06:53
JUBLFOOD,INE797F01020,29/09/23,NSE,EQ,EQ,sell,FALSE,100,532.4,46128469,1.2E+15,2023-09-29T15:28:13
GLENMARK,INE935A01035,03/10/23,NSE,EQ,EQ,buy,FALSE,10,849.8,21620742,1.1E+15,2023-10-03T10:06:15
GLENMARK,INE935A01035,03/10/23,NSE,EQ,EQ,buy,FALSE,90,849.8,21620743,1.1E+15,2023-10-03T10:06:15
IRCTC,INE335Y01020,04/10/23,NSE,EQ,EQ,buy,FALSE,35,698.1,24523789,1.1E+15,2023-10-04T13:00:32
IRCTC,INE335Y01020,04/10/23,NSE,EQ,EQ,buy,FALSE,26,698.1,24523784,1.1E+15,2023-10-04T13:00:32
IRCTC,INE335Y01020,04/10/23,NSE,EQ,EQ,buy,FALSE,39,698.1,24523796,1.1E+15,2023-10-04T13:00:32
IRCTC,INE335Y01020,04/10/23,NSE,EQ,EQ,buy,FALSE,50,698.5,24643635,1.1E+15,2023-10-04T13:05:42
IRCTC,INE335Y01020,04/10/23,NSE,EQ,EQ,buy,FALSE,27,699,24656341,1.1E+15,2023-10-04T13:06:07
IRCTC,INE335Y01020,04/10/23,NSE,EQ,EQ,buy,FALSE,23,698.95,24656340,1.1E+15,2023-10-04T13:06:07
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,2,539.1,26050615,1.1E+15,2023-10-04T14:37:26
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,5,539.2,26057056,1.1E+15,2023-10-04T14:37:56
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,3,539.95,26063666,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,23,539.95,26063667,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,57,539.9,26063663,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,29,539.65,26063656,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,5,539.75,26063657,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,5,539.75,26063658,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,6,539.8,26063659,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,1,539.8,26063660,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,29,539.85,26063661,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,2,539.9,26063662,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,12,539.9,26063664,1.1E+15,2023-10-04T14:38:29
EMAMILTD,INE548C01032,04/10/23,NSE,EQ,EQ,buy,FALSE,21,539.95,26063665,1.1E+15,2023-10-04T14:38:29
SOBHA,INE671H01015,06/10/23,NSE,EQ,EQ,buy,FALSE,100,713.5,62547010,1.3E+15,2023-10-06T11:27:54
CARERATING,INE752H01013,09/10/23,BSE,EQ,A,sell,FALSE,3,906.5,91409400,1.69684E+18,2023-10-09T12:55:30
CARERATING,INE752H01013,09/10/23,BSE,EQ,A,sell,FALSE,117,906.5,91409600,1.69684E+18,2023-10-09T12:55:30
INFY,INE009A01021,10/10/23,NSE,EQ,EQ,sell,FALSE,68,1477.4,20883377,1.1E+15,2023-10-10T09:43:26
INFY,INE009A01021,10/10/23,NSE,EQ,EQ,sell,FALSE,22,1477.55,20883376,1.1E+15,2023-10-10T09:43:26
AUROPHARMA,INE406A01037,10/10/23,NSE,EQ,EQ,sell,FALSE,14,907.7,646844,1E+15,2023-10-10T09:43:34
AUROPHARMA,INE406A01037,10/10/23,NSE,EQ,EQ,sell,FALSE,21,907.65,646845,1E+15,2023-10-10T09:43:34
AUROPHARMA,INE406A01037,10/10/23,NSE,EQ,EQ,sell,FALSE,21,907.6,646846,1E+15,2023-10-10T09:43:34
AUROPHARMA,INE406A01037,10/10/23,NSE,EQ,EQ,sell,FALSE,1,907.55,646847,1E+15,2023-10-10T09:43:34
AUROPHARMA,INE406A01037,10/10/23,NSE,EQ,EQ,sell,FALSE,23,907.55,646848,1E+15,2023-10-10T09:43:34
AUROPHARMA,INE406A01037,10/10/23,NSE,EQ,EQ,sell,FALSE,1,907.55,646849,1E+15,2023-10-10T09:43:34
AUROPHARMA,INE406A01037,10/10/23,NSE,EQ,EQ,sell,FALSE,1,907.7,646842,1E+15,2023-10-10T09:43:34
AUROPHARMA,INE406A01037,10/10/23,NSE,EQ,EQ,sell,FALSE,18,907.7,646843,1E+15,2023-10-10T09:43:34
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,1,1255.5,23937897,1.1E+15,2023-10-10T13:03:14
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,1,1255.5,23937891,1.1E+15,2023-10-10T13:03:14
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,1,1255.5,23937892,1.1E+15,2023-10-10T13:03:14
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,1,1255.5,23937893,1.1E+15,2023-10-10T13:03:14
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,31,1255.5,23937894,1.1E+15,2023-10-10T13:03:14
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,20,1255.5,23937895,1.1E+15,2023-10-10T13:03:14
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,15,1255.5,23937896,1.1E+15,2023-10-10T13:03:14
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,1,1255.5,23937898,1.1E+15,2023-10-10T13:03:14
HCLTECH,INE860A01027,10/10/23,NSE,EQ,EQ,buy,FALSE,29,1255.5,23937899,1.1E+15,2023-10-10T13:03:14
VGUARD,INE951I01027,10/10/23,NSE,EQ,EQ,buy,FALSE,24,296,65286810,1.3E+15,2023-10-10T15:00:04
VGUARD,INE951I01027,10/10/23,NSE,EQ,EQ,buy,FALSE,55,296,65286811,1.3E+15,2023-10-10T15:00:04
VGUARD,INE951I01027,10/10/23,NSE,EQ,EQ,buy,FALSE,6,296,65286812,1.3E+15,2023-10-10T15:00:04
VGUARD,INE951I01027,10/10/23,NSE,EQ,EQ,buy,FALSE,165,296,65286813,1.3E+15,2023-10-10T15:00:04
BALMLAWRIE,INE164A01016,11/10/23,NSE,EQ,EQ,buy,FALSE,1,145.7,1348365,1E+15,2023-10-11T10:23:12
BALMLAWRIE,INE164A01016,11/10/23,NSE,EQ,EQ,buy,FALSE,53,145.8,1348366,1E+15,2023-10-11T10:23:12
BALMLAWRIE,INE164A01016,11/10/23,NSE,EQ,EQ,buy,FALSE,132,145.8,1348367,1E+15,2023-10-11T10:23:12
BALMLAWRIE,INE164A01016,11/10/23,NSE,EQ,EQ,buy,FALSE,42,145.8,1348368,1E+15,2023-10-11T10:23:12
BALMLAWRIE,INE164A01016,11/10/23,NSE,EQ,EQ,buy,FALSE,50,145.85,1348369,1E+15,2023-10-11T10:23:12
BALMLAWRIE,INE164A01016,11/10/23,NSE,EQ,EQ,buy,FALSE,50,145.85,1348370,1E+15,2023-10-11T10:23:12
BALMLAWRIE,INE164A01016,11/10/23,NSE,EQ,EQ,buy,FALSE,132,145.85,1348371,1E+15,2023-10-11T10:23:12
BALMLAWRIE,INE164A01016,11/10/23,NSE,EQ,EQ,buy,FALSE,40,145.85,1348372,1E+15,2023-10-11T10:23:12
GNFC,INE113A01013,16/10/23,BSE,EQ,A,sell,FALSE,150,674.65,15084100,1.69744E+18,2023-10-16T14:36:18
SWANENERGY,INE665A01038,17/10/23,NSE,EQ,EQ,sell,FALSE,58,317.5,63281365,1.3E+15,2023-10-17T12:13:21
SWANENERGY,INE665A01038,17/10/23,NSE,EQ,EQ,sell,FALSE,138,317.5,63281362,1.3E+15,2023-10-17T12:13:21
SWANENERGY,INE665A01038,17/10/23,NSE,EQ,EQ,sell,FALSE,100,317.5,63281363,1.3E+15,2023-10-17T12:13:21
SWANENERGY,INE665A01038,17/10/23,NSE,EQ,EQ,sell,FALSE,4,317.5,63281364,1.3E+15,2023-10-17T12:13:21
NFL,INE870D01012,17/10/23,BSE,EQ,A,sell,FALSE,1000,76.8,67567000,1.69752E+18,2023-10-17T12:13:36
SOBHA,INE671H01015,17/10/23,NSE,EQ,EQ,sell,FALSE,100,771.5,63286522,1.3E+15,2023-10-17T12:13:48
METROPOLIS,INE112L01020,17/10/23,NSE,EQ,EQ,sell,FALSE,17,1531.15,44763280,1.2E+15,2023-10-17T14:02:35
METROPOLIS,INE112L01020,17/10/23,NSE,EQ,EQ,sell,FALSE,48,1531.1,44763281,1.2E+15,2023-10-17T14:02:35
COALINDIA,INE522F01014,18/10/23,NSE,EQ,EQ,buy,FALSE,250,317.5,1775631,1E+15,2023-10-18T10:54:24
VEDL,INE205A01025,18/10/23,NSE,EQ,EQ,buy,FALSE,100,230.1,63077047,1.3E+15,2023-10-18T11:47:57
ITC,INE154A01025,18/10/23,NSE,EQ,EQ,buy,FALSE,200,454.2,23192679,1.1E+15,2023-10-18T11:50:38
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,1,354,2461008,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,1,354,2461009,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,6,354,2461010,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,96,354.05,2461011,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,85,354.05,2461012,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,44,354.05,2461013,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,1,354,2461006,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,44,354,2461001,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,15,354,2461002,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,4,354,2461003,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,1,354,2461004,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,1,354,2461005,1E+15,2023-10-18T11:54:13
BPCL,INE029A01011,18/10/23,NSE,EQ,EQ,buy,FALSE,1,354,2461007,1E+15,2023-10-18T11:54:13
PARAS,INE045601015,18/10/23,NSE,EQ,EQ,buy,FALSE,100,748.85,45071631,1.2E+15,2023-10-18T14:09:15
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,7,311.55,62036601,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,55,311.5,62036614,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,2,311.5,62036613,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,76,311.5,62036612,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,2,311.5,62036611,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,16,311.55,62036610,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,3,311.55,62036609,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,5,311.55,62036608,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,7,311.55,62036607,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,5,311.55,62036606,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,7,311.55,62036605,1.3E+15,2023-10-19T10:29:59
VGUARD,INE951I01027,19/10/23,NSE,EQ,EQ,sell,FALSE,5,311.55,62036604,1.3E+15,2023-10-19T10:29:59
